Runs,SampleDescription,Initial_desc,Run,LIBRARY_CONSTRUCTION_PROTOCOL,STUDY_ABSTRACT,DESIGN_DESCRIPTION,READ_RUN_INFO,Pubmed ID,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,CenterName,Submission,RunHash,ReadHash,name_TaxID,Pubmed_ID_pull,PMC,PMC_address
SRR13617960,HAT5g-3,GSM5061067: HAT5g-3; Aspergillus fumigatus; RNA-Seq,SRR13617960,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:28:06,26324580,2000668080,0,76,732,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617960/SRR13617960.1,SRX10011209,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179922,SAMN17767223,746128,Aspergillus fumigatus,GSM5061067,GEO,SRA1190998,5E1BFD827CBE7AE9E60ABCEF52C67915,DBDE5AEAC3B0EBD73AD72AC9EF7364FD,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617959,HAT5g-2,GSM5061066: HAT5g-2; Aspergillus fumigatus; RNA-Seq,SRR13617959,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:30,24149394,1835353944,0,76,677,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617959/SRR13617959,SRX10011208,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179924,SAMN17767224,746128,Aspergillus fumigatus,GSM5061066,GEO,SRA1190998,2FFE6B2F89018D6AA697A9A9E11CE033,762B3CA1F5F892F319E029AF9CE67289,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617958,HAT5g-1,GSM5061065: HAT5g-1; Aspergillus fumigatus; RNA-Seq,SRR13617958,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:18,24118738,1833024088,0,76,669,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617958/SRR13617958.1,SRX10011207,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179923,SAMN17767225,746128,Aspergillus fumigatus,GSM5061065,GEO,SRA1190998,98B66E4A8E15CD76C6C5E8ED654A502B,37C5EADEA3D0AD4E03AA06255E9E706A,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617957,HDM1g-3,GSM5061064: HDM1g-3; Aspergillus fumigatus; RNA-Seq,SRR13617957,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:53,24148932,1835318832,0,76,669,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617957/SRR13617957.1,SRX10011206,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179921,SAMN17767226,746128,Aspergillus fumigatus,GSM5061064,GEO,SRA1190998,4B7C872A5E3312947BCF6BFB95FD8B1A,B5D44AA173DA808EC4D89B0AA5CF9319,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617956,HDM1g-2,GSM5061063: HDM1g-2; Aspergillus fumigatus; RNA-Seq,SRR13617956,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:28:05,24729299,1879426724,0,76,688,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617956/SRR13617956,SRX10011205,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179920,SAMN17767227,746128,Aspergillus fumigatus,GSM5061063,GEO,SRA1190998,1EFB73820528E2770EA12CBD64D16ECA,E99796A4E5C016495E6EF0F3D6E62771,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617955,HDM1g-1,GSM5061062: HDM1g-1; Aspergillus fumigatus; RNA-Seq,SRR13617955,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:23,23820245,1810338620,0,76,661,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617955/SRR13617955.1,SRX10011204,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179919,SAMN17767228,746128,Aspergillus fumigatus,GSM5061062,GEO,SRA1190998,6DAA028BB0FFD69E4C445332F7C7B6CC,4C944B2C12801B6A872D7F69B03D7845,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617954,HDM5g-3,GSM5061061: HDM5g-3; Aspergillus fumigatus; RNA-Seq,SRR13617954,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:17,23654485,1797740860,0,76,724,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617954/SRR13617954,SRX10011203,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179917,SAMN17767229,746128,Aspergillus fumigatus,GSM5061061,GEO,SRA1190998,8D3204589F7E4E65456DB2E52A423A3F,A0ACE60D70F34E9B5B528451136E207F,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617953,HDM5g-2,GSM5061060: HDM5g-2; Aspergillus fumigatus; RNA-Seq,SRR13617953,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:26:55,21410173,1627173148,0,76,652,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617953/SRR13617953.1,SRX10011202,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179916,SAMN17767230,746128,Aspergillus fumigatus,GSM5061060,GEO,SRA1190998,F89CF38484A7574322FA801782F0C660,7C80DC02E93167C82DBC96FE57BBB081,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617952,HDM5g-1,GSM5061059: HDM5g-1; Aspergillus fumigatus; RNA-Seq,SRR13617952,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:08,27240243,2070258468,0,76,828,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617952/SRR13617952.1,SRX10011201,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179918,SAMN17767231,746128,Aspergillus fumigatus,GSM5061059,GEO,SRA1190998,C5AA03E6C9EE0DD36BEBFE5F7B152EB1,979499BBE9073480AF1FF1E247C01ABB,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617951,WT rep3,GSM5061058: WT rep3; Aspergillus fumigatus; RNA-Seq,SRR13617951,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:26:42,27160545,2064201420,0,76,829,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617951/SRR13617951,SRX10011200,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179915,SAMN17767208,746128,Aspergillus fumigatus,GSM5061058,GEO,SRA1190998,EEBC71D372261EFD08CD8E67CF98275E,4A200B85983D8677AF5B24339A03768B,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617950,WT rep2,GSM5061057: WT rep2; Aspergillus fumigatus; RNA-Seq,SRR13617950,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:30:26,31162701,2368365276,0,76,950,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos4/sra-pub-hup-2/SRR013/13617/SRR13617950/SRR13617950.1,SRX10011199,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179913,SAMN17767209,746128,Aspergillus fumigatus,GSM5061057,GEO,SRA1190998,0192C798796958F0B09F4F121857CD2D,33F8DB7377ADA62471E902AC7B21EA98,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13617949,WT rep1,GSM5061056: WT rep1; Aspergillus fumigatus; RNA-Seq,SRR13617949,RNA was harvested using Trizol reagent (Invitrogen). 500 ng of total RNA was used for the construction of sequencing libraries. RNA libraries were prepared for sequencing using LEXOGEN Quant-Seq Library Prep Kit (Cat#001.24) standard protocols.,Transcriptome analysis of deletion mutant which coding histone modification enzymes compared to wild type by NGS Overall design: Examination of mutant and wild type transcriptome,,,,2022-04-26 09:44:18,2021-02-03 09:27:22,27383059,2081112484,0,76,833,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13617949/SRR13617949,SRX10011198,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,NextSeq 500,SRP304475,PRJNA699161,699161,SRS8179914,SAMN17767210,746128,Aspergillus fumigatus,GSM5061056,GEO,SRA1190998,3FD11C3DF876D4D6B8DD540DCF8C4DC6,3EE445BF3495F6C95DE6EA3F060E7895,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13765642,ace1 deletion of Aspergillus fumigatus_replicate 3,ace1 deletion of Aspergillus fumigatus_replicate 3,SRR13765642,,RNA-seq analysis was performed on wild-type and an ACE1 deletion mutant of Aspergillus fumigatus grown in AMM without zinc and nitrate.,"non-Strand-specific, paired-end, prepared with the NEBNext Ultra RNA Library Prep Kit",,,2021-02-22 19:11:42,2021-02-22 18:40:04,26450649,7935194700,26450649,300,2375,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13765642/SRR13765642,SRX10152018,ace1_3,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP307572,PRJNA693756,693756,SRS8304325,SAMN17457207,746128,Aspergillus fumigatus,ace1_3,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1199071,A2DD51B8351FAE36DA13922DDB1C28BD,95996B80534ADB94DCEAE97FF8ED27F9,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13765643,ace1 deletion of Aspergillus fumigatus_replicate 2,ace1 deletion of Aspergillus fumigatus_replicate 2,SRR13765643,,RNA-seq analysis was performed on wild-type and an ACE1 deletion mutant of Aspergillus fumigatus grown in AMM without zinc and nitrate.,"non-Strand-specific, paired-end, prepared with the NEBNext Ultra RNA Library Prep Kit",,,2021-02-22 19:11:42,2021-02-22 18:40:04,25918536,7775560800,25918536,300,2332,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13765643/SRR13765643,SRX10152017,ace1_2,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP307572,PRJNA693756,693756,SRS8304324,SAMN17457206,746128,Aspergillus fumigatus,ace1_2,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1199071,FF08776BC05A3EB12CA171FEDB75AD7E,6719638ABD880B0D1335AEB33B5550BE,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13765644,ace1 deletion of Aspergillus fumigatus_replicate 1,ace1 deletion of Aspergillus fumigatus_replicate 1,SRR13765644,,RNA-seq analysis was performed on wild-type and an ACE1 deletion mutant of Aspergillus fumigatus grown in AMM without zinc and nitrate.,"non-Strand-specific, paired-end, prepared with the NEBNext Ultra RNA Library Prep Kit",,,2021-02-22 19:11:42,2021-02-22 18:40:04,24626138,7387841400,24626138,300,2201,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13765644/SRR13765644,SRX10152016,ace1_1,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP307572,PRJNA693756,693756,SRS8304323,SAMN17457205,746128,Aspergillus fumigatus,ace1_1,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1199071,44BF90CAF2D3FEB92F4095E8757DDD38,CC01C5982448A8F2244D6BD52783565A,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13765645,Wild-type Aspergillus fumigatus_replicate 3,Wild-type Aspergillus fumigatus_replicate 3,SRR13765645,,RNA-seq analysis was performed on wild-type and an ACE1 deletion mutant of Aspergillus fumigatus grown in AMM without zinc and nitrate.,"non-Strand-specific, paired-end, prepared with the NEBNext Ultra RNA Library Prep Kit",,,2021-02-22 19:11:42,2021-02-22 18:45:10,21443580,6433074000,21443580,300,1947,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13765645/SRR13765645,SRX10152015,AF293_3,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP307572,PRJNA693756,693756,SRS8304322,SAMN17457204,746128,Aspergillus fumigatus,AF293_3,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1199071,777175DF0485F3D224BEAB5FC7DB8552,90DBB79E6DF4390BC1B2CE3BF3B3131D,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
SRR13765646,Wild-type Aspergillus fumigatus_replicate 2,Wild-type Aspergillus fumigatus_replicate 2,SRR13765646,,RNA-seq analysis was performed on wild-type and an ACE1 deletion mutant of Aspergillus fumigatus grown in AMM without zinc and nitrate.,"non-Strand-specific, paired-end, prepared with the NEBNext Ultra RNA Library Prep Kit",,,2021-02-22 19:11:42,2021-02-22 18:41:40,20635508,6190652400,20635508,300,1863,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR13765646/SRR13765646,SRX10152014,AF293_2,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2500,SRP307572,PRJNA693756,693756,SRS8304321,SAMN17457203,746128,Aspergillus fumigatus,AF293_2,"INSTITUTE FOR GENOME SCIENCES, UNIVERSITY OF MARYLAND, BALTIMORE",SRA1199071,B556E10FE3D19D171174D3D9A78C83FA,FB8CDCD62873E7136DF7ED1BBC6F53F2,746128 Aspergillus fumigatus,https://pubmed.ncbi.nlm.nih.gov/nan,[],
